;sentiscore_average;sentiment_Textblob;textfile;journal;text_id
156;-0.010982935179292767;-0.031227366544704;20360_1894_BLU_407;BLU;20360
157;-0.034417371005199995;0.036957359056983115;20363_1880_BLU_83;BLU;20363
158;0.05989040848281649;0.07326007326007326;20363_1898_BLU_443;BLU;20363
159;0.010459852064782558;0.0134343319238157;20368_1888_BLU_805;BLU;20368
160;0.03777339309453964;0.14800000000000002;20368_1898_BLU_443;BLU;20368
161;-0.00018268595536940647;0.031057012441867118;20370_1877_BLU_1;BLU;20370
162;-0.01219397821870942;0.02606638072517425;20370_1877_BLU_229;BLU;20370
163;0.030553871832203733;0.03176522522217856;20373_1864_BLU_774;BLU;20373
164;-0.017303052848070825;0.023008077524381873;20374_1870_BLU_824;BLU;20374
165;0.0007393327389814217;0.03292544954925797;20375_1890_BLU_769;BLU;20375
166;-0.03269042414464886;0.025155198852394145;20384_1891_BLU_5;BLU;20384
167;-0.006176602352066198;0.0250181833723281;20385_1885_DL_320;DL;20385
168;0.014139450794359106;0.013518606054655694;20387_1843_MGS_257;MGS;20387
169;0.0028935007964068734;0.0049372020234297025;20387_1847_BLU_1231;BLU;20387
170;0.033971405222012106;-0.00480298321207412;20398_1875_BLU_635;BLU;20398
171;0.008098164134308649;0.00864488574708648;20399_1888_BLU_761;BLU;20399
172;0.020392868667840958;0.0;20402_1875_BLU_429;BLU;20402
173;0.05391510048082897;-0.0173718610251118;20406_1874_BLU_708;BLU;20406
174;-0.04246641104532914;0.044365079365079364;20407_1893_BLU_28;BLU;20407
175;-0.11888856542784544;0.15204081632653058;20408_1888_BLU_822;BLU;20408
176;0.029736710038213498;0.005317460317460319;20409_1884_BLU_266;BLU;20409
177;-0.017404893476561562;0.07369674185463658;20410_2867_BLU_413;BLU;20410
178;-0.013489258138891366;0.042235940469956886;20425_1856_BLU_25;BLU;20425
179;-0.0224007902961055;-0.020264140862518147;20430_1842_BLU_947;BLU;20430
180;-0.10259591365853946;0.013173076923076921;20435_1895_BLU_538;BLU;20435
181;0.03538600349006981;0.0011881295033468935;20440_1890_BLU_628;BLU;20440
182;-0.029083137137322333;0.02466353207949847;20440_1891_DL_1875;DL;20440
183;-0.00018268595536940647;0.031057012441867118;20441_1877_BLU_1;BLU;20441
184;0.020749315602099746;0.02359859874147946;20443_1869_BLU_385;BLU;20443
185;0.00935825315772674;0.031235042670296403;20444_1900_DL_3400;DL;20444
186;-0.016163131594657897;0.053125;20450_1853_BLU_774;BLU;20450
187;0.01608686089821157;0.05999700506921495;20453_1845_MGS_209;MGS;20453
188;-0.03786700325352805;0.09090909090909091;20453_1847_MGS_124;MGS;20453
189;-0.11577905714511871;0.07741935483870968;20454_1853_BLU_774;BLU;20454
190;0.0571593956223556;0.009090909090909092;20455_1853_BLU_774;BLU;20455
191;-0.0522293895483017;0.0891304347826087;20457_1853_BLU_774;BLU;20457
192;-0.025308604041735332;0.01011904761904761;20458_1853_BLU_774;BLU;20458
193;0.006202283631049769;0.01441391941391942;20461_1845_MGS_209;MGS;20461
194;-0.03786700325352805;0.09090909090909091;20461_1847_MGS_124;MGS;20461
195;-0.01990824148794233;0.0463662981046602;20463_1858_BLU_577;BLU;20463
196;0.01288012694567442;0.03404255319148936;20464_1853_BLU_774;BLU;20464
197;0.00362912670148918;0.006995038739562262;20465_1868_BLU_401;BLU;20465
198;-0.06401805269664952;0.03539682539682539;20472_1878_BLU_157;BLU;20472
199;0.0338028022725183;0.0007000139236981332;20474_1883_BLU_588;BLU;20474
200;0.009781821041334042;-0.0016671567051655027;20475_1888_BLU_805;BLU;20475
201;-0.013052400326474554;0.041777447089947094;20477_1884_DL_100;DL;20477
202;-0.020799897974262935;0.026082944832944835;20478_1885_BLU_355;BLU;20478
203;-0.07029705178596218;0.04959334611037398;20479_1880_BLU_442;BLU;20479
204;-0.043970173623945036;-0.013205645161290323;20479_1880_DL_471;DL;20479
205;-0.025685255243576177;0.05741843343060447;20482_1890_BLU_322;BLU;20482
206;-0.004233160941197535;0.02224317217724728;20484_1827_BLU_461;BLU;20484
207;-0.013854264988042694;0.009937064177195533;20489_1837_BLU_289;BLU;20489
208;-0.014795053350822271;-0.004273652254624914;20497_1840_BLU_1121;BLU;20497
209;-0.00290697238798411;0.029475222171564217;20497_1840_BLU_1465;BLU;20497
210;0.010466907190652042;-0.01767813744054283;20497_1840_MGS_449;MGS;20497
211;0.012486628774139615;0.0055484330484330486;20509_1900_DL_1090;DL;20509
212;-0.0005744558328415442;-0.0022618089346030583;20515_1849_BLU_1178;BLU;20515
213;-0.0017363511349251497;0.024688147778729443;20534_1834_BLU_1209;BLU;20534
214;-0.017828457261187744;0.011839607861898806;20534_1835_MGS_435;MGS;20534
215;-0.005488799929264048;-0.04884931627313898;20537_1845_MGS_420;MGS;20537
216;0.019704835256600033;0.06040687726446239;20537_1846_BLU_883;BLU;20537
217;-0.01901963244166251;0.003717325993043699;20538_1791_ALZ_550;ALZ;20538
218;-0.006818690829231524;0.02932807807807808;20538_1796_ALZ_34;ALZ;20538
219;0.041335683220472104;-0.002567565284956591;20543_1818_ALZ_359;ALZ;20543
220;0.003864344315097534;0.028086792869414366;20544_1828_BLU_201;BLU;20544
221;-0.004310961207162005;0.022515962049592216;20848_1827_BLU_461;BLU;20848
